fid	x	y
house_10199	685819.0641363304	6089079.69322596
house_10200	685826.8260635781	6089092.52882043
house_10201	685834.5879908259	6089105.3644149
house_10202	685812.224915759	6089059.018230812
house_10203	685814.1445918768	6089134.41046793
house_10204	685806.382667507	6089121.57487172
house_10205	685798.6207431373	6089108.7392755095
house_10206	685790.8588187676	6089095.903679298
house_10207	685789.1243920368	6089082.453588872
house_10208	685799.65439851	6089071.770941088
house_10209	685848.8412193292	6089119.271870808
house_10210	685821.0104323229	6089136.101692295
house_10211	685833.8460292913	6089128.339769178
house_10212	685894.4599082741	6089145.124268735
house_10213	685879.9176146915	6089144.227846348
house_10214	684980.2787569775	6089798.810913177
house_10215	684967.6597279095	6089790.701652707
house_10216	684953.6681980458	6089781.898118509
house_10217	686083.71102796	6089023.13138508
house_10218	686096.5466118394	6089015.369440319
house_10219	686109.3821957189	6089007.6074955575
house_10220	686122.2296283484	6088999.83838518
house_10221	686135.0652116541	6088992.076439469
house_10222	684903.9645071996	6089704.525233369
house_10223	684911.7264271213	6089717.360832269
house_10224	684906.3409343654	6089737.768295151
house_10225	687330.6129367768	6088199.063462948
house_10226	687315.7019061466	6088197.544380061
house_10227	687301.1770129043	6088193.843922461
house_10228	687286.8984020881	6088189.248133828
house_10229	687272.6197912719	6088184.652345195
house_10230	687261.9123137178	6088175.329808241
house_10231	687264.7292517981	6088160.863264036
house_10232	687269.5735014969	6088146.667023518
house_10233	687340.6068623626	6088199.411961709
house_10234	687355.5977494514	6088199.934746835
house_10235	687370.5886365403	6088200.457531961
house_10236	687336.0590832463	6088204.217482567
house_10237	687337.4066329863	6088219.156830267
house_10238	687338.7541827263	6088234.096177967
house_10239	687340.1017324663	6088249.035525667
house_10240	687341.4492822062	6088263.974873367
house_10241	687342.7968319462	6088278.914221066
house_10242	687277.8493755913	6088137.896563326
house_10243	687292.1068266518	6088142.530139276
house_10244	687307.0450429425	6088143.689359766
house_10245	687321.6326528993	6088146.473363278
house_10246	687336.5097679929	6088148.316816926
house_10247	685488.5743260189	6089379.039140774
house_10248	685499.1044023671	6089368.356561867
house_10249	685484.9189694764	6089344.655134046
house_10250	685495.6168779051	6089355.169636186
house_10251	685507.5564714415	6089366.904533036
house_10252	685518.254384058	6089377.419030915
house_10253	685528.9522966743	6089387.933528795
house_10254	685539.6502092906	6089398.448026674
house_10255	685550.3481219069	6089408.962524553
house_10256	684878.2971807721	6089873.030914118
house_10257	684499.1796876478	6090620.114866641
house_10258	684505.2308698497	6090614.620453904
house_10259	684883.4955358929	6089751.583297679
house_10260	684896.3311418982	6089743.821389507
house_10261	684420.1259501341	6090597.604051176
house_10262	684422.8377004778	6090591.536633456
house_10263	684352.3724837768	6090348.902827043
house_10264	684366.3764351072	6090354.27770817
house_10265	684379.0435396344	6090361.7908870075
house_10266	684574.7751352366	6090397.632356781
house_10267	684573.2737769942	6090382.734439043
house_10268	684576.9120744232	6090397.990446507
house_10269	684583.3542338916	6090384.494309655
house_10270	687479.7097002759	6088133.494381175
house_10271	687480.4819838314	6088118.741974114
house_10272	687473.8912339433	6088116.559755603
house_10273	687478.716982995	6088129.775713331
house_10274	684854.7048421243	6090106.776400462
house_10275	687347.9952768	6088292.088575213
house_10276	687362.4540321591	6088293.217255187
house_10277	687377.4309983586	6088292.570788307
house_10278	687347.9854935064	6088292.104269352
house_10279	687362.4290191339	6088293.178705263
house_10280	687377.4091011349	6088292.581515313
house_10281	687387.6790719843	6088374.18982745
house_10282	687372.6838253031	6088374.532486612
house_10283	687357.8301551011	6088373.89850148
house_10284	687350.3980804691	6088361.887659426
house_10285	687349.026614757	6088346.9504882805
house_10286	687347.6551490449	6088332.013317136
house_10287	687346.283683333	6088317.076145992
house_10288	687344.9122176209	6088302.138974847
house_10289	687379.3816147462	6088283.013658957
house_10290	687364.3909589857	6088283.5430358285
house_10291	687349.7058987095	6088285.408989025
house_10292	687390.2109525675	6088292.648511075
house_10293	687405.2095376953	6088292.544577979
house_10294	687420.2063995487	6088292.819664792
house_10295	687435.1908237291	6088293.492184868
house_10296	687450.1477713039	6088294.2524606865
house_10297	687385.6681560026	6088297.694493688
house_10298	687387.0384240095	6088312.631774752
house_10299	687388.4086920164	6088327.569055816
house_10300	687389.7789600232	6088342.506336881
house_10301	687391.14922803	6088357.443617945
house_10302	684251.2884121198	6090597.770470078
house_10303	684255.340248478	6090583.328080313
house_10304	684259.3920848361	6090568.8856905475
house_10305	684263.4439211942	6090554.443300783
house_10306	684267.4957575523	6090540.000911018
house_10307	684266.6988142569	6090524.336942992
house_10308	684252.514326028	6090519.499811885
house_10309	684238.9899749921	6090513.04274142
house_10310	684226.3752632332	6090504.946194296
house_10311	684214.7702560857	6090495.466523239
house_10312	684204.3681927804	6090484.674134551
house_10313	684195.3429863851	6090472.711863636
house_10314	684187.4238272288	6090459.975718666
house_10315	684179.6993423954	6090447.11755651
house_10316	684171.9748575621	6090434.259394352
house_10317	684164.2503727287	6090421.401232195
house_10318	684291.8172890599	6090453.3090302525
house_10319	684287.7654562404	6090467.751421011
house_10320	684283.7136234208	6090482.193811769
house_10321	684279.6617906012	6090496.636202526
house_10322	684275.6099577816	6090511.078593284
house_10323	686197.6520042324	6089547.304658333
house_10324	686201.3243169308	6089532.761133333
house_10325	686204.9966296294	6089518.217608332
house_10326	686208.6689423278	6089503.674083331
house_10327	686212.3412550264	6089489.130558331
house_10328	686214.0098314164	6089474.283209561
house_10329	686211.3453840603	6089459.589145437
house_10330	686204.6081356194	6089446.22690074
house_10331	686196.8462294345	6089433.391293532
house_10332	686189.0843232494	6089420.555686325
house_10333	686181.3224170645	6089407.720079117
house_10334	686173.5605108795	6089394.884471911
house_10335	686173.891834453	6089385.769795816
house_10336	686186.7274378112	6089378.007883267
house_10337	686199.5630411693	6089370.245970717
house_10338	686212.3986445274	6089362.484058167
house_10339	686225.2342478855	6089354.722145617
house_10340	686238.0698512438	6089346.960233067
house_10341	686167.025993748	6089384.078566798
house_10342	686159.264074991	6089371.242967194
house_10343	686151.502156234	6089358.407367589
house_10344	686143.740237477	6089345.571767984
house_10345	686135.97831872	6089332.73616838
house_10346	686128.2163999631	6089319.900568775
house_10347	686356.6511071803	6089587.452859077
house_10348	686360.3234287206	6089572.909336309
house_10349	686363.9957502609	6089558.365813541
house_10350	686367.6680718012	6089543.822290773
house_10351	686371.3403933416	6089529.278768005
house_10352	686375.0127148819	6089514.735245237
house_10353	686378.4451729335	6089500.135130746
house_10354	686380.9847947242	6089485.35751015
house_10355	686382.2629211479	6089470.4179462
house_10356	686382.354215978	6089455.424955991
house_10357	686381.3134860359	6089440.468337422
house_10358	686379.1463972452	6089425.630926825
house_10359	686375.6942480722	6089411.038997969
house_10360	686371.1328606372	6089396.756724431
house_10361	686365.5063441463	6089382.8595452225
house_10362	686358.8488697449	6089369.422894103
house_10363	686352.7195715879	6089355.7479181625
house_10364	686348.6655760786	6089341.330364293
house_10365	686346.6324945462	6089326.481718959
house_10366	686344.3953304789	6089311.662604055
house_10367	686339.8893069826	6089297.37096571
house_10368	686277.1515114745	6089567.378760161
house_10369	686280.823845897	6089552.835240646
house_10370	686284.4961803193	6089538.291721131
house_10371	686288.1685147418	6089523.748201615
house_10372	686291.8408491642	6089509.204682101
house_10373	686295.5131835866	6089494.661162585
house_10374	686298.8271718135	6089480.035487781
house_10375	686300.2480399784	6089465.114466902
house_10376	686299.6906809363	6089450.143863773
house_10377	686297.178616796	6089435.372593263
house_10378	686292.6565474705	6089421.082773989
house_10379	686286.2143699402	6089407.555096467
house_10380	686278.584159135	6089394.643366699
house_10381	686270.8222532328	6089381.807759321
house_10382	686263.0603473305	6089368.9721519435
house_10383	686255.2984414283	6089356.136544565
house_10384	686250.9005342223	6089339.2012954345
house_10385	686263.7361368877	6089331.439381739
house_10386	686276.5717395531	6089323.677468044
house_10387	686289.4073422186	6089315.915554348
house_10388	686302.242944884	6089308.153640653
house_10389	686315.0785475494	6089300.391726958
house_10390	686327.9141502149	6089292.629813262
house_10391	686333.0738861109	6089283.666521478
house_10392	686325.3395444445	6089270.814285915
house_10393	686317.6052027781	6089257.962050351
house_10394	686309.8708611117	6089245.109814787
house_10395	686302.1365194452	6089232.257579224
house_10396	686294.4021777788	6089219.40534366
house_10397	686031.6057536255	6089531.643166825
house_10398	686044.3783945115	6089523.779972083
house_10399	686057.2139994409	6089516.018062131
house_10400	686070.0496043704	6089508.256152179
house_10401	686082.8852092997	6089500.494242228
house_10402	686095.7208142291	6089492.732332276
house_10403	686108.5564191586	6089484.970422325
house_10404	686043.369735804	6089355.439398052
house_10405	686056.205343217	6089347.677492208
house_10406	686069.0409506299	6089339.915586363
house_10407	686081.8765580428	6089332.153680518
house_10408	686094.7121654558	6089324.391774674
house_10409	686107.5477728688	6089316.629868829
house_10410	686118.6464921994	6089304.075167734
house_10411	686110.8845687988	6089291.239570938
house_10412	686103.1226453983	6089278.403974141
house_10413	686095.3607219977	6089265.568377345
house_10414	686087.5987985971	6089252.732780548
house_10415	686079.8368751965	6089239.897183752
house_10416	686125.5123320174	6089305.7663917905
house_10417	686138.3479280708	6089298.00446716
house_10418	686151.1835241242	6089290.242542531
house_10419	686164.0191201776	6089282.480617901
house_10420	686176.854716231	6089274.718693272
house_10421	686189.6903122845	6089266.956768643
house_10422	686291.7227328635	6089205.255893189
house_10423	686304.5583314548	6089197.493972756
house_10424	686317.3939300459	6089189.732052323
house_10425	686330.2295286371	6089181.970131891
house_10426	686341.7329404573	6089172.533390523
house_10427	686347.6453060338	6089158.9252150385
house_10428	686349.1425055278	6089144.000122285
house_10429	686350.639705022	6089129.075029533
house_10430	686352.1369045161	6089114.14993678
house_10431	686351.6866200191	6089099.236878154
house_10432	686345.9856763559	6089085.472337242
house_10433	686335.6370552317	6089074.737929188
house_10434	686322.0501774937	6089068.5824079765
house_10435	686307.1804155866	6089066.71688454
house_10436	686292.2495858709	6089065.2780224895
house_10437	686277.3187561552	6089063.839160439
house_10438	686262.3879264395	6089062.400298388
house_10439	686247.4570967238	6089060.961436337
house_10440	686232.5207521919	6089059.620818674
house_10441	686217.9857256649	6089062.512445982
house_10442	686222.4202324528	6089247.16439251
house_10443	686235.2558298124	6089239.40247004
house_10444	686248.091427172	6089231.640547571
house_10445	686260.9270245315	6089223.878625101
house_10446	686273.7626218911	6089216.116702632
house_10447	686266.8326046615	6089173.758534164
house_10448	686274.5945186471	6089186.5941366535
house_10449	686282.3564326325	6089199.429739144
house_10450	685955.4622343207	6089408.598595599
house_10451	685968.2978372832	6089400.836682394
house_10452	685981.1334402456	6089393.0747691905
house_10453	685993.9690432082	6089385.312855986
house_10454	686006.8046461706	6089377.550942781
house_10455	686019.6402491331	6089369.789029578
house_10456	686032.4758520955	6089362.027116373
house_10457	686077.1327350711	6089225.7628968395
house_10458	686089.9683402848	6089218.000987358
house_10459	686102.8039454983	6089210.239077876
house_10460	686115.6395507118	6089202.477168395
house_10461	686128.4751559255	6089194.715258913
house_10462	686070.2668913581	6089224.071668244
house_10463	686062.5049654325	6089211.236072974
house_10464	686054.743039507	6089198.400477705
house_10465	686046.9811135813	6089185.564882435
house_10466	686039.2191876557	6089172.729287165
house_10467	686031.4572617302	6089159.8936918955
house_10468	686206.9592109561	6089074.748330357
house_10469	686214.7211438253	6089087.583921428
house_10470	686201.7845822313	6089066.191273763
house_10471	686024.804899348	6089530.056463412
house_10472	686017.0429973926	6089517.220853647
house_10473	686009.2810954374	6089504.3852438815
house_10474	686001.5191934821	6089491.549634117
house_10475	685993.7572915268	6089478.714024352
house_10476	685985.9953895715	6089465.878414587
house_10477	685978.2334876162	6089453.042804822
house_10478	685970.4715856609	6089440.2071950575
house_10479	685962.5990587272	6089427.440838264
house_10480	685923.9903130985	6089667.401601527
house_10481	685929.570052394	6089653.478006108
house_10482	685935.3915841855	6089639.655501937
